campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count
C4773,Wearable Health Patch,A tech innovation project about wearable health patch.,U1349,user9666@protonmail.com,protonmail.com,23889,2787,2025-07-27T10:15:12Z,5,90,1,1,0,UK,IN,1837,4,2
C4774,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2,user6428@outlook.com,outlook.com,21398,5076,2025-06-14T10:15:12Z,4,135,30,4,0,IN,SG,1096,0,1
C4775,EV Battery Monitor,A tech innovation project about ev battery monitor. limited time offer,U1720,user9495@protonmail.com,protonmail.com,54824,25972,2025-11-04T10:15:12Z,0,59,27,0,0,UK,IN,147,4,3
C4776,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2658,user6101@protonmail.com,protonmail.com,41058,11195,2025-02-18T10:15:12Z,3,7,27,0,0,CA,UK,877,1,2
C4777,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1285,user3165@outlook.com,outlook.com,44226,17632,2025-01-13T10:15:12Z,7,98,16,0,0,UK,US,1030,7,3
C4778,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2994,user2097@gmail.com,gmail.com,86153,22573,2025-06-15T10:15:12Z,2,32,3,0,0,DE,DE,467,11,3
C4779,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2855,user8186@protonmail.com,protonmail.com,35620,16845,2025-06-21T10:15:12Z,3,148,27,1,0,DE,SG,1371,8,2
C4780,Wearable Health Patch,A tech innovation project about wearable health patch.,U377,user4829@yahoo.com,yahoo.com,47638,13563,2025-08-02T10:15:12Z,0,73,29,3,0,UK,SG,1202,2,2
C4781,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U605,user1837@gmail.com,gmail.com,80488,0,2025-08-16T10:15:12Z,3,3,14,0,1,DE,JP,103,6,3
C4782,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1485,user8315@outlook.com,outlook.com,84218,22774,2025-01-13T10:15:12Z,4,53,28,5,0,UK,CA,909,8,2
C4783,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1466,user9560@outlook.com,outlook.com,27487,8238,2025-09-07T10:15:12Z,1,88,23,2,1,DE,US,1835,2,1
C4784,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2826,user3735@protonmail.com,protonmail.com,70191,19190,2025-08-04T10:15:12Z,7,55,30,4,0,US,IN,1824,7,1
C4785,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2280,user8093@protonmail.com,protonmail.com,7192,1443,2025-04-26T10:15:12Z,2,118,5,4,0,CA,IN,781,7,2
C4786,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2472,user8703@yahoo.com,yahoo.com,72309,28446,2024-12-11T10:15:12Z,1,126,26,1,0,JP,UK,498,6,2
C4787,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1065,user4272@outlook.com,outlook.com,29561,3387,2025-08-12T10:15:12Z,7,109,19,2,0,UK,CA,28,2,1
C4788,EV Battery Monitor,A tech innovation project about ev battery monitor.,U34,user7654@outlook.com,outlook.com,50232,6644,2025-04-26T10:15:12Z,2,27,17,4,0,DE,IN,429,9,2
C4789,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U677,user1352@protonmail.com,protonmail.com,21826,12656,2025-11-22T10:15:12Z,6,125,0,1,1,DE,CA,1014,5,1
C4790,AR Training Simulator,A tech innovation project about ar training simulator.,U2299,user4008@protonmail.com,protonmail.com,50537,1132,2025-07-02T10:15:12Z,1,56,3,0,0,DE,SG,1075,6,3
C4791,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U581,user4339@yahoo.com,yahoo.com,70936,18419,2025-04-18T10:15:12Z,1,115,7,5,0,CA,JP,1575,6,2
C4792,Robotics Automation Arm,A tech innovation project about robotics automation arm. urgent funding,U840,user917@protonmail.com,protonmail.com,67294,3838,2025-11-05T10:15:12Z,1,146,5,1,0,DE,CA,1345,5,1
C4793,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2038,user3366@gmail.com,gmail.com,39247,7540,2025-08-27T10:15:12Z,0,35,13,1,1,JP,JP,1878,8,3
C4794,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1667,user7275@gmail.com,gmail.com,26397,1030,2025-02-09T10:15:12Z,0,15,6,4,0,UK,CA,415,2,2
C4795,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1496,user3278@outlook.com,outlook.com,54455,15843,2025-02-12T10:15:12Z,4,55,30,2,0,JP,JP,738,10,3
C4796,AI Drone Navigation System,A tech innovation project about ai drone navigation system. urgent funding,U2669,user4879@outlook.com,outlook.com,41462,0,2025-03-06T10:15:12Z,2,67,16,3,0,JP,UK,191,9,3
C4797,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U475,user8862@protonmail.com,protonmail.com,84425,26485,2025-11-14T10:15:12Z,6,145,7,2,0,CA,DE,361,12,3
C4798,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U985,user7007@gmail.com,gmail.com,62378,20791,2025-09-07T10:15:12Z,6,74,8,4,1,JP,UK,835,4,3
C4799,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1174,user9663@yahoo.com,yahoo.com,53373,18115,2025-09-16T10:15:12Z,4,112,5,1,0,UK,CA,309,0,2
C4800,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1791,user2912@gmail.com,gmail.com,47160,15130,2025-10-28T10:15:12Z,6,146,6,2,0,JP,SG,170,11,2
C4801,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1515,user2637@gmail.com,gmail.com,23498,0,2025-08-29T10:15:12Z,7,41,7,5,0,UK,IN,1814,4,3
C4802,Wearable Health Patch,A tech innovation project about wearable health patch.,U360,user7596@outlook.com,outlook.com,35397,18718,2025-04-26T10:15:12Z,4,7,27,4,1,JP,US,436,7,3
C4803,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2198,user3616@outlook.com,outlook.com,67368,20289,2025-11-07T10:15:12Z,8,138,13,1,1,CA,IN,1223,6,2
C4804,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1829,user2101@yahoo.com,yahoo.com,22801,3280,2025-01-25T10:15:12Z,3,87,26,1,1,CA,JP,1029,9,1
C4805,AR Training Simulator,A tech innovation project about ar training simulator.,U2749,user7990@protonmail.com,protonmail.com,64015,21691,2025-10-01T10:15:12Z,7,37,6,5,0,DE,CA,1888,3,1
C4806,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1574,user5783@protonmail.com,protonmail.com,63935,5428,2025-11-22T10:15:12Z,3,41,0,1,1,SG,US,931,2,1
C4807,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2007,user479@yahoo.com,yahoo.com,19804,7445,2025-02-04T10:15:12Z,6,28,13,4,1,IN,UK,840,12,1
C4808,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U579,user1808@outlook.com,outlook.com,18864,4008,2025-06-10T10:15:12Z,8,109,4,0,0,IN,SG,1384,6,3
C4809,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2649,user1185@gmail.com,gmail.com,86318,29389,2025-09-21T10:15:12Z,4,65,12,4,1,UK,SG,1592,0,3
C4810,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2898,user9653@outlook.com,outlook.com,87189,3026,2025-12-01T10:15:12Z,7,58,30,0,1,SG,CA,1489,6,2
C4811,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U288,user3031@outlook.com,outlook.com,63742,12672,2025-05-22T10:15:12Z,1,80,16,3,1,CA,SG,184,6,3
C4812,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2404,user7441@protonmail.com,protonmail.com,48747,17263,2025-09-30T10:15:12Z,1,24,16,5,1,IN,UK,539,1,1
C4813,AR Training Simulator,A tech innovation project about ar training simulator. act now,U1267,user3398@yahoo.com,yahoo.com,63136,20566,2025-05-07T10:15:12Z,2,30,26,5,0,DE,SG,1973,2,3
C4814,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1887,user8446@outlook.com,outlook.com,53744,29689,2025-01-26T10:15:12Z,7,107,0,1,1,JP,SG,163,2,1
C4815,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1498,user5384@outlook.com,outlook.com,21749,1999,2025-11-15T10:15:12Z,8,27,23,1,1,CA,UK,1736,11,2
C4816,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U600,user8089@yahoo.com,yahoo.com,68962,12735,2025-07-03T10:15:12Z,2,130,2,5,1,IN,DE,1358,11,1
C4817,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker. limited time offer,U202,user5506@yahoo.com,yahoo.com,88237,29070,2025-01-22T10:15:12Z,1,90,4,3,1,SG,UK,408,9,1
C4818,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1570,user9722@gmail.com,gmail.com,21984,2406,2025-06-29T10:15:12Z,0,12,29,5,1,UK,IN,1230,6,1
C4819,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U922,user5055@outlook.com,outlook.com,40507,7029,2025-09-21T10:15:12Z,0,108,20,4,1,IN,UK,674,11,1
C4820,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1958,user6440@outlook.com,outlook.com,20489,0,2025-02-11T10:15:12Z,5,24,14,1,0,DE,IN,1214,2,3
C4821,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1391,user1847@gmail.com,gmail.com,43602,26113,2025-09-18T10:15:12Z,2,14,5,2,0,CA,JP,560,10,2
C4822,Wearable Health Patch,A tech innovation project about wearable health patch.,U727,user1001@gmail.com,gmail.com,14010,4918,2025-01-13T10:15:12Z,6,30,5,4,0,JP,JP,1864,11,3
C4823,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U754,user1494@yahoo.com,yahoo.com,39515,4985,2025-09-19T10:15:12Z,0,99,0,1,0,US,SG,913,5,3
C4824,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2146,user2971@tempmail.com,tempmail.com,11517,633,2025-04-10T10:15:12Z,1,31,30,5,0,US,IN,667,11,1
C4825,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U124,user6585@yahoo.com,yahoo.com,41061,4214,2025-10-28T10:15:12Z,6,49,16,3,0,CA,UK,599,1,3
C4826,Wearable Health Patch,A tech innovation project about wearable health patch.,U2712,user526@gmail.com,gmail.com,13390,2187,2025-02-24T10:15:12Z,2,114,18,0,0,SG,JP,148,4,1
C4827,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1589,user6642@gmail.com,gmail.com,20185,10177,2025-03-14T10:15:12Z,6,43,22,5,1,US,JP,1763,4,2
C4828,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U998,user9012@gmail.com,gmail.com,13619,6081,2024-12-26T10:15:12Z,0,148,20,1,1,UK,US,722,7,3
C4829,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2939,user2697@protonmail.com,protonmail.com,49411,9292,2025-08-20T10:15:12Z,0,38,15,4,1,JP,CA,103,12,1
C4830,AR Training Simulator,A tech innovation project about ar training simulator.,U2878,user4814@protonmail.com,protonmail.com,40329,7340,2025-10-30T10:15:12Z,0,44,7,1,1,UK,IN,350,0,3
C4831,Wearable Health Patch,A tech innovation project about wearable health patch. limited time offer,U252,user3716@protonmail.com,protonmail.com,63367,6814,2025-07-26T10:15:12Z,1,58,27,4,0,CA,US,1481,10,3
C4832,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U585,user4769@protonmail.com,protonmail.com,71098,7309,2025-01-10T10:15:12Z,3,114,6,2,0,JP,CA,740,3,3
C4833,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1056,user1363@outlook.com,outlook.com,48593,14135,2025-03-05T10:15:12Z,2,27,18,2,1,JP,DE,417,3,2
C4834,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1392,user3680@gmail.com,gmail.com,19011,4902,2025-08-17T10:15:12Z,7,127,5,0,0,SG,JP,539,3,3
C4835,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1476,user481@gmail.com,gmail.com,89515,28744,2025-08-12T10:15:12Z,8,27,24,3,0,DE,IN,97,9,1
C4836,AI Drone Navigation System,A tech innovation project about ai drone navigation system. act now,U775,user1998@protonmail.com,protonmail.com,55023,3861,2025-05-19T10:15:12Z,3,63,21,0,0,JP,UK,1704,3,1
C4837,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U392,user3910@yahoo.com,yahoo.com,10197,3617,2025-11-15T10:15:12Z,2,90,4,3,1,SG,CA,1347,4,2
C4838,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1925,user8093@gmail.com,gmail.com,10229,979,2025-11-23T10:15:12Z,1,73,23,4,1,CA,JP,1663,11,3
C4839,AR Training Simulator,A tech innovation project about ar training simulator.,U379,user5958@gmail.com,gmail.com,58848,13808,2025-03-29T10:15:12Z,3,41,9,5,1,JP,JP,198,5,3
C4840,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U666,user6645@protonmail.com,protonmail.com,53526,22085,2025-05-02T10:15:12Z,5,51,18,1,1,SG,SG,299,9,1
C4841,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U363,user4702@gmail.com,gmail.com,20490,8528,2025-11-01T10:15:12Z,8,93,5,0,0,UK,US,233,3,1
C4842,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1512,user8513@yahoo.com,yahoo.com,24270,7977,2025-11-08T10:15:12Z,6,139,5,5,0,US,JP,1382,0,2
C4843,Wearable Health Patch,A tech innovation project about wearable health patch.,U623,user2574@protonmail.com,protonmail.com,45422,7862,2025-05-14T10:15:12Z,3,124,25,0,0,SG,CA,237,5,2
C4844,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1438,user9664@yahoo.com,yahoo.com,24598,17234,2025-05-29T10:15:12Z,8,88,24,5,0,JP,IN,439,9,3
C4845,Wearable Health Patch,A tech innovation project about wearable health patch.,U2361,user5789@yahoo.com,yahoo.com,70833,22849,2025-07-08T10:15:12Z,1,127,30,0,0,US,US,164,7,3
C4846,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U124,user7346@yahoo.com,yahoo.com,63942,16913,2025-09-06T10:15:12Z,1,13,28,3,1,IN,UK,568,1,1
C4847,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2195,user9349@outlook.com,outlook.com,9985,2223,2025-07-07T10:15:12Z,0,124,2,5,0,CA,UK,1365,3,2
C4848,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2508,user2506@gmail.com,gmail.com,33914,9779,2025-04-22T10:15:12Z,6,61,4,0,1,SG,CA,1922,2,3
C4849,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2848,user6401@protonmail.com,protonmail.com,88895,6921,2025-03-08T10:15:12Z,5,50,8,4,1,UK,CA,1818,8,2
C4850,EV Battery Monitor,A tech innovation project about ev battery monitor.,U393,user7392@protonmail.com,protonmail.com,57060,12421,2025-05-10T10:15:12Z,8,114,0,5,0,IN,IN,198,0,3
C4851,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2020,user5013@outlook.com,outlook.com,83634,3164,2025-04-22T10:15:12Z,2,149,30,1,0,UK,CA,382,8,3
C4852,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U168,user5193@gmail.com,gmail.com,29867,0,2025-10-22T10:15:12Z,7,105,30,2,1,CA,IN,20,5,1
C4853,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1164,user117@mailinator.com,mailinator.com,12702,2975,2025-05-31T10:15:12Z,1,22,27,5,0,UK,DE,1605,11,2
C4854,AR Training Simulator,A tech innovation project about ar training simulator.,U811,user4301@gmail.com,gmail.com,85882,14142,2025-09-22T10:15:12Z,1,11,1,0,1,JP,DE,917,9,1
C4855,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2761,user407@gmail.com,gmail.com,80679,42473,2025-12-04T10:15:12Z,4,114,22,4,1,SG,CA,1818,12,3
C4856,EV Battery Monitor,A tech innovation project about ev battery monitor.,U824,user2300@outlook.com,outlook.com,27243,12683,2025-03-16T10:15:12Z,0,96,11,2,1,JP,US,1850,4,2
C4857,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2716,user8485@outlook.com,outlook.com,74288,3695,2025-09-07T10:15:12Z,0,43,7,0,1,JP,US,1113,1,2
C4858,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2479,user1476@outlook.com,outlook.com,23690,7413,2024-12-22T10:15:12Z,3,47,30,4,1,CA,JP,1787,4,3
C4859,Wearable Health Patch,A tech innovation project about wearable health patch.,U2090,user8216@yahoo.com,yahoo.com,63844,9859,2025-12-02T10:15:12Z,5,105,26,0,1,JP,JP,1432,2,2
C4860,Robotics Automation Arm,A tech innovation project about robotics automation arm. urgent funding,U1295,user8460@yahoo.com,yahoo.com,35416,12970,2025-07-24T10:15:12Z,2,64,5,5,0,DE,UK,1577,12,1
C4861,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1365,user4757@gmail.com,gmail.com,15314,3529,2024-12-23T10:15:12Z,3,71,26,4,0,UK,CA,44,1,1
C4862,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1049,user518@protonmail.com,protonmail.com,78836,16505,2025-11-19T10:15:12Z,8,90,21,1,1,CA,JP,1736,0,2
C4863,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2167,user5208@protonmail.com,protonmail.com,77943,0,2025-04-21T10:15:12Z,1,149,18,2,1,JP,UK,816,2,3
C4864,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2397,user3502@mailinator.com,mailinator.com,30703,15989,2025-02-26T10:15:12Z,8,66,14,0,0,UK,CA,1270,0,1
C4865,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2312,user2845@yahoo.com,yahoo.com,29227,6810,2025-09-07T10:15:12Z,5,47,7,4,1,CA,JP,1035,6,3
C4866,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1655,user8364@outlook.com,outlook.com,59023,20601,2025-11-28T10:15:12Z,4,61,16,3,1,US,CA,247,6,1
C4867,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U513,user594@yahoo.com,yahoo.com,56752,14776,2025-09-01T10:15:12Z,8,93,17,2,0,UK,DE,1536,5,2
C4868,Wearable Health Patch,A tech innovation project about wearable health patch.,U23,user9600@protonmail.com,protonmail.com,81327,14617,2025-02-26T10:15:12Z,6,73,5,4,0,JP,US,471,12,1
C4869,AI Drone Navigation System,A tech innovation project about ai drone navigation system. act now,U1515,user6353@gmail.com,gmail.com,9155,4758,2025-10-10T10:15:12Z,3,14,22,0,0,DE,SG,1830,9,1
C4870,EV Battery Monitor,A tech innovation project about ev battery monitor.,U396,user3443@gmail.com,gmail.com,64755,23460,2025-08-16T10:15:12Z,6,87,4,3,0,CA,SG,1732,12,3
C4871,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U685,user5562@gmail.com,gmail.com,33166,9887,2025-03-09T10:15:12Z,8,78,1,2,0,US,UK,456,12,2
C4872,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2048,user2641@yahoo.com,yahoo.com,20640,8044,2025-05-16T10:15:12Z,5,64,15,0,0,UK,US,323,12,3
C4873,Wearable Health Patch,A tech innovation project about wearable health patch.,U2346,user2383@yahoo.com,yahoo.com,75863,22223,2025-09-11T10:15:12Z,4,81,12,2,0,CA,JP,129,12,2
C4874,Robotics Automation Arm,A tech innovation project about robotics automation arm. limited time offer,U614,user5948@gmail.com,gmail.com,39059,0,2025-01-26T10:15:12Z,3,89,23,4,1,CA,JP,608,5,2
