campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count,is_fraud
C007229,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U005301,user19062@gmail.com,gmail.com,2000,756,2025-02-28T10:34:39Z,3,9,1,2,1,JP,IN,1280,3,1,0
C007230,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006001,user19632@protonmail.com,protonmail.com,12383,5527,2025-02-15T10:34:39Z,1,8,0,1,0,CA,CA,2894,0,1,0
C007231,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U005639,user7304@yahoo.com,yahoo.com,8204,545,2025-06-25T10:34:39Z,2,76,8,0,0,ZA,US,1784,4,1,0
C007232,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U002879,user8896@yahoo.com,yahoo.com,25799,8479,2024-03-18T10:34:39Z,0,29,2,3,1,IN,SG,1211,2,3,0
C007233,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U001286,user19583@hotmail.com,hotmail.com,35527,8362,2025-01-08T10:34:39Z,4,37,4,0,0,ZA,JP,275,1,1,0
C007234,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U005756,user3702@hotmail.com,hotmail.com,11690,1109,2024-12-16T10:34:39Z,2,42,3,5,0,CA,US,22,2,1,0
C007235,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U004958,user1963@gmail.com,gmail.com,30963,2872,2025-08-13T10:34:39Z,4,0,0,2,0,CA,AU,1520,3,2,0
C007236,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U006322,user12350@outlook.com,outlook.com,52002,8391,2025-10-28T10:34:39Z,1,14,0,4,0,ZA,AU,2150,1,1,0
C007237,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000128,user8816@protonmail.com,protonmail.com,44121,14474,2023-10-07T10:34:39Z,1,22,0,0,0,ZA,AU,972,2,1,0
C007238,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U001346,user9775@outlook.com,outlook.com,28264,7834,2025-10-07T10:34:39Z,1,30,2,4,0,DE,ZA,1518,2,1,0
C007239,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance. urgent funding required.,U006582,user9453@gmail.com,gmail.com,85665,120,2025-11-06T10:34:39Z,2,18,2,1,1,UK,JP,5,2,1,1
C007240,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U007062,user5999@protonmail.com,protonmail.com,19805,773,2024-11-27T10:34:39Z,5,53,5,0,0,JP,CA,2556,3,1,1
C007241,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U007762,user15407@yahoo.com,yahoo.com,22446,9972,2024-08-30T10:34:39Z,2,29,1,4,0,SG,ZA,1682,2,2,0
C007242,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U005080,user8324@gmail.com,gmail.com,41318,4016,2024-05-08T10:34:39Z,5,20,3,0,0,US,SG,2764,4,3,0
C007243,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U002059,user37898@tempmail.com,tempmail.com,47289,4307,2023-11-29T10:34:39Z,5,34,1,3,0,DE,SG,1466,2,1,1
C007244,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance. transfer immediately,U000414,user8227@yahoo.com,yahoo.com,21000,3813,2024-11-12T10:34:39Z,5,43,0,2,1,UK,JP,2231,0,1,0
C007245,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U001032,user28169@tempmail.com,tempmail.com,41045,14795,2025-09-07T10:34:39Z,2,10,1,2,0,JP,UK,1980,1,1,1
C007246,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance. urgent funding required.,U005661,user726@protonmail.com,protonmail.com,40631,201,2024-05-17T10:34:39Z,0,31,2,5,0,IN,DE,2,2,2,1
C007247,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U001140,user10043@yahoo.com,yahoo.com,24172,1687,2025-04-22T10:34:39Z,0,22,0,5,0,US,SG,1328,2,2,0
C007248,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U007860,user5006@gmail.com,gmail.com,49107,22147,2024-02-04T10:34:39Z,3,4,0,5,1,US,IN,1767,0,1,0
C007249,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance. claim your reward,U002103,user1443@protonmail.com,protonmail.com,33091,3407,2025-07-17T10:34:39Z,2,27,0,3,0,CA,JP,1481,0,2,0
C007250,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000364,user16450@hotmail.com,hotmail.com,47371,15948,2025-06-23T10:34:39Z,1,10,0,4,1,SG,SG,2808,3,1,0
C007251,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U001145,user3910@protonmail.com,protonmail.com,2000,472,2023-10-08T10:34:39Z,0,29,2,5,1,UK,SG,2845,3,2,0
C007252,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance. urgent funding required.,U004756,user17463@gmail.com,gmail.com,116122,-39,2024-10-22T10:34:39Z,1,1,0,5,0,DE,US,0,0,1,1
C007253,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U000407,user11213@outlook.com,outlook.com,13397,5681,2024-01-26T10:34:39Z,1,15,2,0,0,CA,US,1112,1,1,0
C007254,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U001731,user6947@hotmail.com,hotmail.com,36991,18573,2024-01-27T10:34:39Z,2,22,0,0,0,CA,SG,459,1,1,1
C007255,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U003626,user19008@protonmail.com,protonmail.com,60868,34973,2024-02-03T10:34:39Z,1,37,3,3,0,IN,IN,2420,1,2,0
C007256,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U005991,user7104@protonmail.com,protonmail.com,27680,2713,2024-10-17T10:34:39Z,3,14,1,0,0,UK,JP,2843,3,2,0
C007257,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U006031,user15061@hotmail.com,hotmail.com,38235,8056,2024-07-04T10:34:39Z,2,4,0,3,1,JP,AU,2223,2,2,0
C007258,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U003035,user14099@protonmail.com,protonmail.com,34691,23,2024-02-27T10:34:39Z,5,60,4,1,0,UK,JP,1240,0,1,0
C007259,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U002652,user997@yahoo.com,yahoo.com,2000,487,2024-01-03T10:34:39Z,0,18,0,5,0,SG,CA,2089,0,0,0
C007260,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U004387,user10094@gmail.com,gmail.com,19729,8921,2023-10-12T10:34:39Z,1,15,3,0,1,ZA,UK,816,1,1,0
C007261,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U000265,user9133@yahoo.com,yahoo.com,41879,12103,2025-07-03T10:34:39Z,1,37,2,1,1,SG,UK,1845,2,1,1
C007262,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U000766,user17323@tempmail.com,tempmail.com,48958,10555,2025-03-30T10:34:39Z,0,23,0,3,1,UK,US,916,1,2,0
C007263,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U006881,user3165@protonmail.com,protonmail.com,20350,1468,2024-02-20T10:34:39Z,0,33,3,3,0,DE,JP,1068,2,2,0
C007264,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance. claim your reward,U001587,user4797@yahoo.com,yahoo.com,41424,9934,2024-03-11T10:34:39Z,2,35,0,2,0,SG,AU,2136,5,1,0
C007265,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U007617,user19820@protonmail.com,protonmail.com,38517,12853,2025-11-15T10:34:39Z,3,28,2,1,1,JP,AU,450,2,3,0
C007266,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance. act now,U006652,user16063@protonmail.com,protonmail.com,23278,6604,2025-01-16T10:34:39Z,1,33,1,3,1,AU,US,2586,0,1,0
C007267,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U000449,user12378@gmail.com,gmail.com,42098,18492,2024-05-14T10:34:39Z,4,6,2,3,0,CA,IN,868,3,2,0
C007268,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U000178,user1795@hotmail.com,hotmail.com,2000,0,2023-11-07T10:34:39Z,2,26,0,3,0,ZA,AU,338,2,1,0
C007269,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U000824,user4286@gmail.com,gmail.com,40719,651,2024-08-26T10:34:39Z,3,0,0,0,0,IN,US,1880,4,1,0
C007270,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U004783,user6455@tempmail.com,tempmail.com,41839,18366,2025-10-15T10:34:39Z,0,2,0,2,0,AU,UK,2595,2,1,0
C007271,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U003064,user16810@gmail.com,gmail.com,43932,15714,2024-04-15T10:34:39Z,3,34,0,5,0,ZA,UK,1115,1,1,0
C007272,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U007792,user2297@protonmail.com,protonmail.com,29356,6095,2025-05-27T10:34:39Z,0,31,2,0,0,DE,JP,944,1,1,0
C007273,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U000934,user9962@yahoo.com,yahoo.com,2000,63,2024-04-14T10:34:39Z,2,72,3,0,0,IN,ZA,1559,2,3,0
C007274,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U004542,user6027@protonmail.com,protonmail.com,8031,1768,2024-12-26T10:34:39Z,4,26,1,0,0,SG,DE,2022,0,2,0
C007275,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U000236,user8760@gmail.com,gmail.com,37404,16803,2023-12-28T10:34:39Z,3,1,0,4,0,SG,ZA,859,2,1,0
C007276,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U005510,user15554@outlook.com,outlook.com,45952,20790,2024-03-22T10:34:39Z,0,3,0,0,0,ZA,US,2276,4,1,0
C007277,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U002613,user15174@protonmail.com,protonmail.com,7570,2209,2025-09-17T10:34:39Z,5,1,0,2,0,ZA,UK,1950,0,1,0
C007278,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U007001,user5052@protonmail.com,protonmail.com,12113,2742,2024-01-29T10:34:39Z,4,24,2,5,0,AU,ZA,2107,2,1,0
C007279,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U003180,user6845@outlook.com,outlook.com,9870,1426,2025-12-02T10:34:39Z,1,24,1,1,0,SG,CA,194,3,2,0
C007280,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U001890,user3695@protonmail.com,protonmail.com,7185,1127,2024-10-06T10:34:39Z,3,10,0,1,0,AU,DE,641,3,2,0
C007281,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U004820,user11421@hotmail.com,hotmail.com,23244,817,2025-05-23T10:34:39Z,0,16,2,5,1,UK,UK,22,0,2,0
C007282,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U004855,user1150@gmail.com,gmail.com,19850,3386,2025-08-25T10:34:39Z,3,1,0,4,0,SG,IN,1386,1,1,0
C007283,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U000345,user1625@gmail.com,gmail.com,21970,5562,2024-05-10T10:34:39Z,1,25,0,1,0,AU,IN,1975,3,1,0
C007284,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U000068,user7232@gmail.com,gmail.com,29980,12979,2024-04-06T10:34:39Z,1,21,2,4,0,AU,AU,2288,3,1,0
C007285,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U000831,user954@protonmail.com,protonmail.com,33529,6013,2025-08-02T10:34:39Z,6,22,1,5,1,DE,DE,128,4,1,0
C007286,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U003282,user16461@10minutemail.com,10minutemail.com,19468,4842,2025-06-22T10:34:39Z,0,29,0,2,0,US,ZA,1646,1,1,0
C007287,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U006863,user1570@mailinator.com,mailinator.com,2000,704,2024-09-28T10:34:39Z,1,39,3,0,0,UK,DE,2480,1,1,0
C007288,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance. guaranteed profit,U003627,user8867@gmail.com,gmail.com,2000,669,2023-11-24T10:34:39Z,0,0,0,1,0,CA,JP,2610,1,1,0
C007289,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U007304,user5219@hotmail.com,hotmail.com,45221,2568,2024-04-01T10:34:39Z,3,41,1,2,0,US,UK,1034,0,1,0
C007290,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U005468,user10755@gmail.com,gmail.com,23722,4075,2025-01-29T10:34:39Z,0,26,3,2,0,SG,US,2365,4,2,0
